uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
4131276956df11efbfdc28c2dd2980ba,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,6,10,10,10,3157.835,2685.727,1384.297,140.272,8.24,68.144,0.0,0.0,0.0,21.888,4.32,210.116,0.0,15.984,22.464,15.12,3.24,18.144,3.888,4.32,92.016,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131276956df11efbfdc28c2dd2980ba,70,Seele,80,Quantum,Sleep Like the Dead,80.0,6,10,10,10,3060.65,3433.385,1162.49,115.0,68.08,156.488,48.88,0.0,0.0,3.888,0.0,5.184,0.0,3.888,29.808,18.36,22.68,52.488,3.888,0.0,5.184,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
4131276956df11efbfdc28c2dd2980ba,70,Ruan Mei,80,Ice,Memories of the Past,80.0,6,10,10,10,5302.831,1726.891,1334.998,154.372,8.24,50.0,0.0,0.0,19.439,0.0,12.096,168.916,14.1,12.096,19.44,19.98,3.24,0.0,0.0,12.096,59.616,HP,SPD,HP,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Thief of Shooting Meteor",Fleet of the Ageless
4131276956df11efbfdc28c2dd2980ba,70,Kafka,80,Lightning,Good Night and Sleep Well,80.0,6,10,10,10,3275.548,3720.885,890.745,135.132,5.0,68.792,38.88,0.0,0.0,0.0,40.896,36.936,10.1,11.232,32.4,9.18,0.0,18.792,0.0,22.896,36.936,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Space Sealing Station
4131276956df11efbfdc28c2dd2980ba,70,Jingliu,80,Ice,Indelible Promise,1.0,6,10,10,10,2630.062,1512.085,619.656,139.532,49.612,186.444,48.88,0.0,0.0,0.0,23.328,38.368,9.5,12.096,11.664,20.52,36.612,34.344,0.0,23.328,10.368,CRIT DMG,SPD,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
4131276956df11efbfdc28c2dd2980ba,70,Sparkle,80,Quantum,Past and Future,80.0,5,10,9,8,5306.146,1471.94,1073.043,141.892,23.144,202.304,0.0,0.0,19.439,24.32,15.984,35.64,9.8,15.552,18.144,15.66,18.144,63.504,4.32,15.984,35.64,CRIT DMG,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
4131276956df11efbfdc28c2dd2980ba,70,Robin,80,Physical,For Tomorrow's Journey,80.0,5,10,10,10,3866.416,4045.086,1183.686,121.7,10.508,79.16,0.0,0.0,24.439,3.888,26.784,29.808,14.7,31.536,15.552,38.34,5.508,29.16,3.888,26.784,29.808,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
4131276a56df11efb3a828c2dd2980ba,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,1,10,10,10,3269.752,2315.793,1287.371,166.772,12.776,80.456,0.0,0.0,0.0,25.776,12.096,166.052,26.5,28.512,0.0,0.0,7.776,30.456,7.776,12.096,47.952,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131276a56df11efb3a828c2dd2980ba,70,Ruan Mei,80,Ice,Meshing Cogs,80.0,2,9,10,10,3029.45,1330.056,1379.02,164.972,10.508,85.64,38.88,0.0,24.439,22.896,0.0,101.452,24.7,12.096,0.0,10.26,5.508,35.64,22.896,0.0,64.152,DEF,SPD,Ice DMG Boost,Energy Regeneration Rate,Messenger Traversing Hackerspace,Sprightly Vonwacq
4131276a56df11efb3a828c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,5,10,10,10,3044.97,1799.773,1109.339,161.452,10.184,67.496,4.8,0.0,19.439,33.328,111.568,11.016,23.0,11.232,15.984,30.78,5.184,17.496,23.328,10.368,11.016,Effect Hit Rate,SPD,Ice DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Flex",Broken Keel
4131276a56df11efb3a828c2dd2980ba,70,Dr. Ratio,80,Imaginary,Baptism of Pure Thought,80.0,1,9,9,10,2872.834,3544.898,1326.214,109.9,57.288,181.456,38.88,0.0,0.0,15.984,23.76,5.832,6.9,4.32,14.688,17.82,36.288,46.656,15.984,23.76,5.832,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Pioneer Diver of Dead Waters,"Duran, Dynasty of Running Wolves"
4131276a56df11efb3a828c2dd2980ba,70,Yunli,80,Physical,Dance at Sunset,80.0,1,9,10,9,3562.309,3396.216,1346.154,102.3,81.584,145.616,38.88,0.0,0.0,11.664,12.096,10.368,8.3,8.208,10.368,41.58,29.484,59.616,11.664,12.096,10.368,CRIT Rate,ATK,Physical DMG Boost,ATK,"The Wind-Soaring Valorous, Flex",Inert Salsotto
4131276a56df11efb3a828c2dd2980ba,70,Luocha,80,Imaginary,Perfect Timing,80.0,1,8,6,8,3172.101,2692.206,1082.207,156.492,11.156,68.144,0.0,34.561,19.439,49.776,18.144,30.456,24.4,0.0,24.192,37.26,6.156,18.144,7.776,18.144,30.456,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Broken Keel
4131276a56df11efb3a828c2dd2980ba,70,Fu Xuan,80,Quantum,Trend of the Universal Market,80.0,3,10,3,10,7232.745,1308.237,1523.451,154.032,14.4,74.624,0.0,0.0,19.439,43.76,16.848,12.96,23.0,35.424,3.888,9.72,0.0,24.624,23.76,16.848,12.96,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
4131276a56df11efb3a828c2dd2980ba,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,1,10,9,9,4082.449,2388.283,924.865,150.432,36.652,229.772,48.88,0.0,0.0,15.984,20.304,0.0,20.4,19.872,10.8,4.86,23.652,57.672,15.984,20.304,0.0,CRIT DMG,SPD,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
4131276b56df11ef816928c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,70.0,2,10,10,10,3678.504,1905.068,1763.057,149.232,7.916,61.016,0.0,0.0,24.439,22.896,7.776,203.172,15.2,0.0,35.856,24.3,2.916,11.016,22.896,7.776,73.872,DEF,SPD,HP,Energy Regeneration Rate,"Thief of Shooting Meteor, Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
4131276b56df11ef816928c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,4,10,10,10,3139.688,3273.394,1012.169,101.0,57.5,232.472,46.88,0.0,0.0,3.456,22.464,29.808,0.0,7.776,0.0,14.58,40.5,57.672,3.456,22.464,29.808,CRIT DMG,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Inert Salsotto
4131276b56df11ef816928c2dd2980ba,70,Black Swan,80,Wind,Reforged Remembrance,80.0,5,9,8,10,3258.268,3303.205,1067.485,150.032,5.0,50.0,53.28,0.0,0.0,0.0,123.008,53.136,23.0,12.096,39.312,10.8,0.0,0.0,0.0,29.808,53.136,Effect Hit Rate,SPD,Wind DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131276b56df11ef816928c2dd2980ba,70,Blade,80,Wind,A Secret Vow,80.0,6,9,9,9,6552.806,1448.6,1010.387,124.332,60.316,212.648,0.0,0.0,0.0,10.0,4.32,11.016,2.3,15.552,0.0,23.76,35.316,97.848,0.0,4.32,11.016,CRIT DMG,SPD,HP,HP,Longevous Disciple,Rutilant Arena
4131276b56df11ef816928c2dd2980ba,70,Dr. Ratio,80,Imaginary,Swordplay,80.0,2,10,10,10,2888.027,3035.627,1159.845,140.132,63.332,175.064,48.88,0.0,0.0,4.32,3.888,5.184,12.1,0.0,19.008,34.02,46.332,60.264,4.32,3.888,5.184,CRIT DMG,SPD,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Space Sealing Station
4131276b56df11ef816928c2dd2980ba,70,Sparkle,80,Quantum,But the Battle Isn't Over,70.0,4,9,9,9,4191.7,1511.27,1520.355,168.592,8.24,186.752,0.0,0.0,29.439,36.416,6.912,5.832,36.5,15.984,12.96,10.26,3.24,47.952,16.416,6.912,5.832,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
4131276b56df11ef816928c2dd2980ba,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,2,9,10,9,2797.478,2660.417,1447.851,151.472,14.072,61.016,0.0,0.0,0.0,25.984,3.456,182.9,11.2,11.664,25.488,13.5,9.072,11.016,15.984,3.456,64.8,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131276b56df11ef816928c2dd2980ba,70,Xueyi,80,Quantum,Something Irreplaceable,1.0,3,11,11,11,2152.908,1594.5,499.049,128.032,72.392,141.368,18.0,0.0,0.0,0.0,4.32,113.764,0.0,6.912,31.104,16.2,34.992,91.368,0.0,4.32,11.664,CRIT Rate,SPD,ATK,Break Effect,Genius of Brilliant Stars,
4131276c56df11ef9b6828c2dd2980ba,70,Seele,80,Quantum,In the Night,80.0,6,10,10,10,2918.885,3210.208,964.104,117.3,73.544,192.584,48.88,0.0,0.0,25.056,28.08,11.664,2.3,11.232,7.344,0.0,18.144,118.584,25.056,28.08,11.664,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Firmament Frontline: Glamoth
4131276c56df11ef9b6828c2dd2980ba,70,Sparkle,80,Quantum,Earthly Escapade,80.0,1,10,10,10,4730.36,1569.279,1558.267,151.592,11.48,213.568,0.0,0.0,19.439,36.848,19.44,25.272,19.5,27.648,12.096,4.32,6.48,42.768,16.848,19.44,25.272,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
4131276c56df11ef9b6828c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,3,10,10,10,3206.694,3431.307,833.49,107.6,78.336,184.52,46.88,0.0,0.0,28.08,3.456,33.048,6.6,11.232,0.0,0.0,36.936,74.52,28.08,3.456,33.048,CRIT Rate,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
4131276c56df11ef9b6828c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,2,10,10,10,4814.002,1617.944,1644.738,145.172,14.396,86.288,0.0,0.0,24.439,19.872,7.776,180.244,4.9,0.0,0.0,34.02,9.396,36.288,19.872,7.776,82.944,HP,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Sprightly Vonwacq
4131276c56df11ef9b6828c2dd2980ba,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,4,10,10,10,3764.736,2893.792,1189.467,109.6,38.596,255.692,48.88,0.0,0.0,0.0,3.456,11.016,4.6,0.0,7.344,28.62,25.596,83.592,0.0,3.456,11.016,CRIT DMG,ATK,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
4131276c56df11ef9b6828c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,5,10,10,10,3643.002,4196.508,1277.897,125.9,7.916,62.312,38.88,0.0,0.0,0.0,32.688,16.2,25.9,19.44,14.256,28.08,2.916,12.312,0.0,14.688,16.2,ATK,ATK,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131276c56df11ef9b6828c2dd2980ba,70,Himeko,75,Fire,Night on the Milky Way,80.0,3,10,8,8,3108.657,3091.889,1215.252,102.6,31.792,184.784,64.88,0.0,0.0,10.0,24.192,11.016,6.6,6.912,0.0,38.88,18.792,69.984,0.0,24.192,11.016,CRIT DMG,ATK,Fire DMG Boost,ATK,"Firesmith of Lava-Forging, The Ashblazing Grand Duke",Inert Salsotto
4131276c56df11ef9b6828c2dd2980ba,70,Black Swan,80,Wind,Eyes of the Prey,80.0,6,10,10,10,3076.935,3287.67,1008.837,139.632,19.58,79.808,14.4,0.0,0.0,0.0,123.44,22.68,12.6,7.776,8.208,21.06,14.58,29.808,0.0,30.24,22.68,Effect Hit Rate,SPD,ATK,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131276e56df11efa57828c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3593.617,2765.857,898.048,143.252,105.208,94.064,61.28,0.0,0.0,8.64,19.008,11.664,10.1,15.552,19.872,10.26,29.808,44.064,8.64,19.008,11.664,CRIT Rate,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
4131276e56df11efa57828c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3483.784,3667.163,919.006,150.532,46.908,174.8,8.0,0.0,0.0,15.984,4.32,23.976,24.5,27.216,16.416,10.26,37.908,0.0,15.984,4.32,23.976,CRIT DMG,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
4131276e56df11efa57828c2dd2980ba,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,3641.957,2763.098,1050.289,146.632,39.892,213.572,10.0,0.0,19.439,7.776,0.0,31.104,16.6,0.0,46.224,9.72,26.892,41.472,7.776,0.0,31.104,CRIT DMG,SPD,ATK,Energy Regeneration Rate,Hunter of Glacial Forest,Rutilant Arena
4131276e56df11efa57828c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,8590.577,1611.061,972.733,97.0,88.036,106.376,0.0,0.0,0.0,65.728,15.12,5.184,0.0,8.208,6.912,14.04,12.636,56.376,55.728,15.12,5.184,CRIT Rate,HP,HP,HP,Longevous Disciple,Inert Salsotto
4131276e56df11efa57828c2dd2980ba,70,Jing Yuan,80,Lightning,Before Dawn,80.0,6,10,10,10,3014.656,2716.855,1392.476,138.132,75.22,103.496,48.88,0.0,0.0,42.336,19.872,0.0,14.1,3.888,7.776,20.52,17.82,17.496,42.336,19.872,0.0,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
4131276f56df11ef80ad28c2dd2980ba,70,Yunli,80,Physical,Dance at Sunset,80.0,4,9,10,10,3705.464,3595.662,1160.656,104.3,54.312,192.272,0.0,0.0,19.439,6.912,3.456,0.0,10.3,0.0,23.328,19.44,36.612,41.472,6.912,3.456,0.0,CRIT DMG,ATK,ATK,Energy Regeneration Rate,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
4131276f56df11ef80ad28c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,5,10,10,10,3242.902,2359.302,1970.864,144.272,7.916,56.48,0.0,0.0,0.0,21.888,16.416,257.804,4.0,18.144,12.096,44.82,2.916,6.48,3.888,16.416,79.704,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131276f56df11ef80ad28c2dd2980ba,70,Sparkle,80,Quantum,Earthly Escapade,80.0,6,10,10,10,4716.836,1571.396,1800.776,143.292,5.0,217.456,0.0,0.0,19.439,21.664,3.888,57.024,11.2,15.12,12.096,20.52,0.0,46.656,11.664,3.888,57.024,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,Fleet of the Ageless
4131276f56df11ef80ad28c2dd2980ba,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,4081.234,2354.413,1133.902,132.632,35.032,199.964,38.88,0.0,0.0,26.784,10.368,11.016,2.6,7.776,10.8,19.44,22.032,27.864,26.784,10.368,11.016,CRIT DMG,SPD,Ice DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
4131276f56df11ef80ad28c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3325.865,3915.921,1124.641,133.932,19.256,90.176,38.88,0.0,0.0,17.28,18.0,16.2,8.9,8.208,36.72,10.8,14.256,40.176,17.28,0.0,16.2,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131276f56df11ef80ad28c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3332.837,4195.173,1035.434,101.0,70.56,176.096,8.0,0.0,0.0,31.536,4.32,0.0,0.0,20.304,15.984,10.26,29.16,66.096,31.536,4.32,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
4131276f56df11ef80ad28c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,6,10,10,10,4143.857,1836.717,1562.24,158.072,5.0,121.28,0.0,0.0,19.439,10.8,15.984,154.772,17.8,8.208,15.552,15.66,0.0,6.48,10.8,15.984,41.472,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Talia: Kingdom of Banditry
4131276f56df11ef80ad28c2dd2980ba,70,Robin,80,Physical,Flowing Nightglow,80.0,6,10,10,10,4591.588,3602.486,1446.315,157.952,5.0,50.0,0.0,0.0,19.439,3.888,0.0,0.0,19.8,35.856,19.44,44.28,0.0,0.0,3.888,0.0,0.0,ATK,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Fleet of the Ageless
4131277056df11ef8df728c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,6,10,10,10,10817.972,1307.148,1477.512,134.5,45.084,102.488,0.0,0.0,12.0,13.456,4.32,6.48,28.5,23.76,7.344,28.62,21.384,52.488,3.456,4.32,6.48,HP,HP,HP,HP,"Longevous Disciple, Messenger Traversing Hackerspace",Fleet of the Ageless
4131277056df11ef8df728c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3341.202,3568.699,1040.31,139.932,36.104,119.984,38.88,0.0,0.0,3.888,25.776,10.368,14.9,7.344,7.344,9.72,31.104,69.984,3.888,7.776,10.368,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131277056df11ef8df728c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3134.72,3780.509,886.432,136.932,47.556,225.992,8.0,0.0,0.0,15.984,7.344,5.832,10.9,11.232,23.328,4.32,38.556,51.192,15.984,7.344,5.832,CRIT DMG,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
4131277056df11ef8df728c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,10,10,10,2828.755,2389.858,912.257,162.952,43.556,97.304,46.88,0.0,5.0,28.512,86.512,18.792,24.5,0.0,11.232,0.0,6.156,47.304,28.512,28.512,18.792,CRIT Rate,SPD,Quantum DMG Boost,ATK,"Messenger Traversing Hackerspace, Pioneer Diver of Dead Waters",Sprightly Vonwacq
4131277056df11ef8df728c2dd2980ba,70,Black Swan,80,Wind,Eyes of the Prey,80.0,6,7,10,10,3067.651,3051.247,868.03,151.532,17.636,69.44,53.28,0.0,0.0,3.456,125.6,26.568,24.5,12.096,42.336,4.32,12.636,19.44,3.456,32.4,26.568,Effect Hit Rate,SPD,Wind DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131277156df11ef83ce28c2dd2980ba,70,Robin,80,Physical,For Tomorrow's Journey,80.0,3,9,9,9,4017.447,3408.588,1000.596,151.652,31.244,61.664,0.0,0.0,24.439,19.008,11.664,17.496,13.5,19.872,11.664,15.12,26.244,11.664,19.008,11.664,17.496,ATK,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Sprightly Vonwacq
4131277156df11ef83ce28c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,5,9,9,9,4906.667,1858.755,1532.573,150.432,11.156,74.624,0.0,0.0,24.439,0.0,15.984,199.932,16.4,4.32,19.008,24.84,6.156,24.624,0.0,15.984,70.632,HP,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,"Penacony, Land of the Dreams"
4131277156df11ef83ce28c2dd2980ba,70,Sparkle,80,Quantum,Past and Future,80.0,3,9,9,8,4427.154,1500.451,1150.838,132.092,19.256,175.088,38.88,0.0,0.0,25.552,44.992,64.8,0.0,26.784,15.12,17.28,14.256,36.288,15.552,34.992,0.0,CRIT DMG,SPD,Quantum DMG Boost,Break Effect,Messenger Traversing Hackerspace,Pan-Cosmic Commercial Enterprise
4131277156df11ef83ce28c2dd2980ba,70,Kafka,80,Lightning,Solitary Healing,80.0,5,9,10,9,3656.024,3344.378,998.428,129.032,33.512,73.328,38.88,0.0,0.0,4.32,37.44,95.728,4.0,24.192,7.776,0.0,28.512,23.328,4.32,19.44,55.728,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
4131277156df11ef83ce28c2dd2980ba,70,Blade,80,Wind,A Secret Vow,80.0,6,9,9,9,6836.708,1671.803,1052.168,97.0,78.136,96.656,38.88,0.0,0.0,17.344,8.208,6.48,0.0,21.168,23.76,25.38,20.736,46.656,7.344,8.208,6.48,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
4131277156df11ef83ce28c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,5,8,9,8,2946.374,2776.66,924.958,113.6,46.148,72.68,56.88,0.0,24.439,27.216,77.44,5.184,6.6,8.208,37.152,0.0,8.748,22.68,27.216,19.44,5.184,CRIT Rate,ATK,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,"Penacony, Land of the Dreams"
4131277156df11ef83ce28c2dd2980ba,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,5,10,10,10,3037.042,2527.481,1447.642,140.272,11.156,72.032,0.0,0.0,0.0,25.776,25.92,162.812,0.0,18.576,0.0,20.52,6.156,22.032,7.776,25.92,44.712,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131277256df11ef9b0528c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,2,12,12,12,2761.76,2574.646,1506.398,151.172,16.988,56.48,0.0,0.0,0.0,21.456,7.776,266.876,10.9,3.888,30.24,4.86,11.988,6.48,3.456,7.776,88.776,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131277256df11ef9b0528c2dd2980ba,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80.0,7,12,12,12,3231.149,2908.455,911.372,112.6,88.696,173.12,61.28,0.0,0.0,11.232,12.528,23.976,2.6,7.776,24.624,0.0,33.696,58.32,11.232,12.528,23.976,CRIT DMG,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
4131277256df11ef9b0528c2dd2980ba,70,Ruan Mei,80,Ice,Memories of the Past,80.0,1,10,10,10,3730.056,1562.455,1268.318,176.272,7.916,61.664,0.0,0.0,19.439,33.76,20.736,145.788,36.0,3.456,7.776,14.58,2.916,11.664,23.76,20.736,52.488,HP,SPD,Physical DMG Boost,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
4131277256df11ef9b0528c2dd2980ba,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80.0,6,10,10,10,3064.743,1515.454,5265.169,152.332,8.24,96.656,14.4,0.0,0.0,21.232,3.456,18.144,21.3,4.32,20.304,22.68,3.24,46.656,11.232,3.456,18.144,DEF,SPD,DEF,DEF,Knight of Purity Palace,Belobog of the Architects
4131277256df11ef9b0528c2dd2980ba,70,Dr. Ratio,80,Imaginary,Cruising in the Stellar Sea,80.0,1,10,10,10,3118.336,3740.962,1231.997,110.2,64.004,180.896,38.88,0.0,0.0,3.888,8.64,10.368,7.2,14.688,31.536,15.12,23.004,66.096,3.888,8.64,10.368,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Flex",Inert Salsotto
4131277256df11ef9b0528c2dd2980ba,70,Clara,80,Physical,On the Fall of an Aeon,80.0,3,10,10,10,3676.473,3496.81,1120.671,94.3,70.996,138.776,53.28,0.0,0.0,0.0,4.32,0.0,4.3,12.528,15.984,21.06,25.596,88.776,0.0,4.32,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,"Prisoner in Deep Confinement, The Ashblazing Grand Duke",Inert Salsotto
4131277256df11ef9b0528c2dd2980ba,70,Himeko,80,Fire,Geniuses' Repose,80.0,2,10,10,10,2840.032,3267.697,1266.333,100.0,66.884,152.384,61.28,0.0,0.0,10.0,11.664,5.184,4.0,8.64,0.0,44.82,29.484,102.384,0.0,11.664,5.184,CRIT Rate,ATK,Fire DMG Boost,ATK,"Pioneer Diver of Dead Waters, Flex",
4131277256df11ef9b0528c2dd2980ba,70,Bronya,80,Wind,Past and Future,80.0,3,10,10,10,4238.797,1651.26,970.731,146.672,16.664,186.752,8.0,0.0,19.439,35.12,0.0,16.848,16.7,7.776,11.664,0.0,11.664,47.952,15.12,0.0,16.848,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
4131277456df11efbcfc28c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,6,10,10,10,2907.113,2487.708,1564.12,173.872,7.592,50.0,0.0,0.0,0.0,28.8,0.0,257.804,33.6,11.232,19.008,15.12,2.592,0.0,10.8,0.0,79.704,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
4131277456df11efbcfc28c2dd2980ba,70,Argenti,80,Physical,Today Is Another Peaceful Day,80.0,1,10,10,10,3102.012,2852.065,730.562,130.332,77.476,147.2,53.28,0.0,0.0,11.232,3.888,16.2,2.3,14.256,24.624,0.0,32.076,97.2,11.232,3.888,16.2,CRIT Rate,SPD,Physical DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
4131277456df11efbcfc28c2dd2980ba,70,Herta,80,Ice,Geniuses' Repose,80.0,2,11,11,11,2619.191,3508.273,1117.672,104.6,70.78,148.496,22.4,0.0,0.0,19.872,11.232,0.0,4.6,0.0,20.736,13.5,22.68,98.496,19.872,11.232,0.0,CRIT Rate,ATK,ATK,ATK,"Prisoner in Deep Confinement, Flex","Sigonia, the Unclaimed Desolation"
4131277456df11efbcfc28c2dd2980ba,70,Robin,80,Physical,But the Battle Isn't Over,80.0,1,10,10,10,4262.499,3974.69,1094.463,124.0,16.664,95.36,0.0,0.0,34.439,0.0,16.416,23.328,17.0,24.192,20.304,9.18,11.664,45.36,0.0,16.416,23.328,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, The Wind-Soaring Valorous","Penacony, Land of the Dreams"
4131277456df11efbcfc28c2dd2980ba,70,Boothill,80,Physical,Sailing Towards a Second Life,80.0,1,10,8,10,3625.335,1922.898,1181.027,153.152,48.74,69.44,0.0,0.0,0.0,3.888,4.32,281.58,14.7,15.552,3.888,29.16,11.34,19.44,3.888,4.32,87.48,CRIT Rate,SPD,Lightning DMG Boost,Break Effect,"Messenger Traversing Hackerspace, Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
